LeadID,DateAdded,ZipCode,LoanPurpose,LeadSourceGroup,LoanNumber,TotalLoanAmount,BorrowerAge,BorrowerYearsInSchool,BorrowerTotalMonthlyIncome,CoBorrowerTotalMonthlyIncome,BorrowerOwnRent,CreditScore,CLTV,DTI,FundingDate,RateLockDate,BorrowerGender
440182,13-08-19 18:16,76118,Home Equity/Cash Back Refi,Internet,41031910020,162600,55,12,2461.56,0,Own,666,66.36,58,,20-08-19,Male
439725,10-08-19 12:40,75028,Refinance,Radio,41031910036,407300,57,18,10356.65,3936.92,Own,756,81.46,37,23-09-19,14-08-19,Male
424317,07-08-19 15:59,761796427,Refinance,Direct Mail,41031910050,335600,60,16,10000,4166.67,Own,719,59.92,31,07-10-19,14-08-19,Male
433913,14-08-19 15:43,76180,Home Equity/Cash Back Refi,Internet,41031910074,129500,42,16,3362,4160,Own,554,68.51,33,23-10-19,16-09-19,Male
372035,13-08-19 8:56,75228,Refinance,Self Sourced,41031910089,238000,68,16,907.65,5247.82,Own,771,86.54,32,18-10-19,14-08-19,Male
440441,14-08-19 17:11,75751,Home Equity/Cash Back Refi,Internet,41031910102,113200,53,12,11900,4492.13,Own,752,75.46,31,09-10-19,23-08-19,Male
421627,15-08-19 7:50,752052014,Refinance,Direct Mail,41031910116,296296,58,16,4774.75,0,Own,738,24.69,49,,16-08-19,Male
440304,14-08-19 8:22,77379,Refinance,Internet,41031910158,221200,43,12,12957.62,6000.04,Own,662,84.1,34,30-09-19,23-08-19,Male
440158,13-08-19 17:31,75061,Refinance,Radio,41031910172,309374,38,12,9826.96,0,Own,766,94.9,44,,15-10-19,Male
440645,16-08-19 10:05,75182,Home Equity/Cash Back Refi,Internet,41031910193,304000,49,16,11822.11,4617.08,Own,654,70.69,35,30-09-19,16-08-19,Male
440396,15-08-19 13:18,75062,Refinance,Internet,41031910207,348370,45,18,28417,0,Own,801,61.65,12,,16-08-19,Male
553279,28-05-20 11:25,76001,Refinance,Internet,41031910214,264000,57,16,4500,0,Own,695,80,37,,19-08-19,Male
439921,12-08-19 8:43,76249,Home Equity/Cash Back Refi,Internet,41031910219,174141,34,16,4748.95,7916.68,Own,764,79.15,36,30-09-19,16-08-19,Male
440556,16-08-19 8:15,76087,Refinance,Radio,41031910226,249700,46,18,10458.58,0,Own,804,68.41,20,02-10-19,16-08-19,Male
440501,15-08-19 10:15,75412,Home Equity/Cash Back Refi,TV,41031910229,95900,53,16,2590.41,0,Own,520,70,47,,18-11-19,Female
440716,16-08-19 18:32,75087,Home Equity/Cash Back Refi,TV,41031910242,224000,53,16,4002.4,0,Own,770,80,47,17-09-19,19-08-19,Male
440725,16-08-19 13:21,75075,Refinance,TV,41031910255,205000,59,18,11666.67,7937.5,Own,774,73.47,19,27-09-19,29-08-19,Male
399162,17-08-19 9:40,76227,Refinance,Radio,41031910260,294016,38,16,6800.02,0,Own,684,93.81,51,,20-08-19,Male
440635,16-08-19 11:53,76137,Refinance,Radio,41031910261,166354,28,16,3750,0,Own,736,73.93,41,11-10-19,28-08-19,Male
440759,16-08-19 17:54,75032,Refinance,Internet,41031910323,463350,38,18,14583.34,6698.4,Own,748,92.07,38,27-09-19,19-08-19,Male
440098,13-08-19 10:50,75070,Home Equity/Cash Back Refi,TV,41031910347,225000,56,18,10000,4853.33,Own,699,22.27,44,07-10-19,29-08-19,Male
434535,09-08-19 8:12,78249,Home Equity/Cash Back Refi,Internet,41031910375,75000,56,12,2500,0,Own,776,50,41,,20-08-19,Female
351984,19-08-19 15:54,75402,Refinance,Radio,41031910379,376700,42,16,9699.73,0,,791,76.1,27,27-09-19,20-08-19,Male
439811,12-08-19 17:52,75189,Home Equity/Cash Back Refi,TV,41031910384,240000,56,16,13750,0,Own,742,80,44,30-09-19,20-08-19,Female
436275,16-08-19 11:03,761083248,Refinance,Direct Mail,41031910389,166971,26,14,3567.2,3385.33,Own,625,93.23,43,21-10-19,20-08-19,Male
446010,19-08-19 13:29,75154,Home Equity/Cash Back Refi,Internet,41031910399,176000,40,16,7916.66,0,Own,625,64,33,,21-08-19,Female
567296,23-07-20 14:35,78741,Home Equity/Cash Back Refi,Internet,41022015533,393750,34,14,15000,0,Own,794,75,21,,30-07-20,Male
492381,29-07-20 9:05,754094605,Refinance,Direct Mail,41022015535,169000,72,16,838,1403,Own,789,71.91,48,30-09-20,30-07-20,Male
566339,21-07-20 8:01,75068,Refinance,Internet,41022015550,190800,44,16,9015.7,0,Own,736,57.81,31,17-09-20,29-07-20,Female
568709,29-07-20 8:01,75040,Refinance,Internet,41022015558,172000,66,16,7267.4,0,Own,753,71.66,44,19-10-20,29-07-20,Female
560640,27-06-20 8:18,,Refinance,Internet,41022015584,322600,49,18,10404,0,Own,783,59.3,33,21-10-20,06-10-20,Male
403080,05-03-19 14:13,75244,Purchase,Repeat Client,41022015601,369100,42,16,7520,7167,Own,750,86.84,24,28-09-20,29-07-20,Male
568616,28-07-20 15:37,77479,Home Equity/Cash Back Refi,Internet,41022015607,420000,41,16,4728,10265.63,Own,796,53.5,40,,29-07-20,Female
568579,29-07-20 8:07,78258,Refinance,Repeat Client,41022015617,220000,43,16,10891.66,0,Own,743,73.33,40,22-09-20,29-07-20,Male
567589,24-07-20 14:19,75230,Refinance,Internet,41022015635,325800,66,16,4941.92,0,Own,812,50.9,47,29-09-20,30-07-20,Male
565874,20-07-20 8:44,75070,Refinance,Internet,41022015662,429550,39,16,7197.83,5001.67,Own,797,90.43,27,14-10-20,30-07-20,Female
569073,30-07-20 10:11,77429,Refinance,Internet,41022015681,300000,56,16,14166,0,Own,783,73.52,19,,30-07-20,Male
568801,29-07-20 11:23,77590,Refinance,Internet,41022015689,120000,70,16,3468.6,0,Own,699,75,46,02-10-20,03-08-20,Male
568958,29-07-20 18:36,78261,Refinance,Internet,41022015692,417075,34,16,0,0,Own,788,83,,,30-07-20,Male
567596,24-07-20 14:26,76017,Refinance,Internet,41022015696,214400,60,14,8918,0,Own,777,80,28,23-10-20,30-07-20,Male
568809,29-07-20 11:31,,Refinance,Direct Mail,41022015705,333852,62,20,6663.54,0,Own,808,59.83,39,16-09-20,30-07-20,Female
568756,29-07-20 8:29,75022,Refinance,Radio,41022015707,308500,37,18,16900,0,Own,804,64.94,21,23-09-20,31-07-20,Female
568474,28-07-20 8:58,76258,Refinance,Internet,41022015710,245000,63,14,4551.25,6054.08,Own,758,63.63,27,26-10-20,10-08-20,Male
569109,30-07-20 12:28,76005,Refinance,Internet,41022015737,292800,40,16,8037,5602,Own,799,68.09,41,23-10-20,30-07-20,Male
564850,15-07-20 14:44,75028,Refinance,Internet,41022015751,251866,53,18,10779.17,0,Own,799,61.58,19,,13-08-20,Male
569216,30-07-20 16:23,77584,Refinance,Internet,41022015752,263000,39,16,7216.25,7383.33,Own,796,71.08,30,28-09-20,30-07-20,Male
568947,29-07-20 17:14,76034,Refinance,Internet,41022015765,215780,45,16,5416.67,6666.66,Own,756,44.03,44,,31-07-20,Male
479426,27-01-20 14:09,76044,Refinance,Radio,4102201578,254062,32,16,4966,3649,Own,737,90.73,29,21-02-20,28-01-20,Male
567234,23-07-20 12:36,75010,Refinance,Radio,41022016668,250000,54,18,10000,5833,Own,797,56.81,14,,18-08-20,Male
571664,10-08-20 18:48,78660,Home Equity/Cash Back Refi,Internet,41022016674,210000,52,16,9732.49,0,Own,744,74.2,38,23-10-20,12-08-20,Male
471706,03-12-19 10:06,77479,Refinance,Internet,41022016680,254100,34,16,12737.34,0,Own,722,84.7,45,,11-08-20,Male
570575,06-08-20 8:00,76226,Refinance,Internet,41022016690,299000,59,16,5416.67,4432.01,Own,768,83.05,49,,11-08-20,Male
571865,11-08-20 14:16,75181,Home Equity/Cash Back Refi,Radio,41022016698,175000,30,14,4189.08,0,Own,723,74.46,36,,17-08-20,Male
571685,11-08-20 8:05,75035,Home Equity/Cash Back Refi,Internet,41022016709,140000,49,13,9000,0,Own,703,46.2,33,,11-08-20,Male
571657,10-08-20 18:33,75082,Refinance,Internet,41022016716,387000,45,16,9304.17,0,Own,792,77.4,38,07-10-20,12-08-20,Male
571943,11-08-20 16:53,77018,Refinance,Internet,41022016743,312000,53,16,10000,0,Own,688,39,34,,20-08-20,Female
571901,11-08-20 15:25,75013,Refinance,Internet,41022016762,495000,62,16,25000,0,Own,753,57.22,252,,12-08-20,Male
572143,12-08-20 14:57,78070,Refinance,Repeat Client,41022016795,178400,67,16,6204.99,5363.45,Own,703,80,44,23-10-20,19-08-20,Male
572209,12-08-20 16:57,76063,Refinance,Radio,41022016806,344000,58,16,10416.66,0,Own,755,86,30,,13-08-20,Male
567223,23-07-20 11:40,77418,Refinance,Internet,41022016823,292000,46,18,13333.33,0,Own,738,80,42,,20-08-20,Male
568095,27-07-20 8:03,76123,Refinance,TV,41022016842,130000,54,16,4435,4514,Own,778,58.03,28,,19-08-20,Male
570397,05-08-20 10:34,76266,Refinance,Internet,41022016850,162300,34,16,4506,0,Own,739,85.42,39,,17-08-20,Female
482053,11-02-20 16:26,75189,Refinance,Radio,4102202619,442000,45,16,14592.1,0,Own,791,76.2,42,24-03-20,18-02-20,Male
482038,11-02-20 15:31,76137,Refinance,Radio,4102202649,100000,66,14,7125.33,0,Own,784,50.25,46,13-03-20,18-02-20,Male
482197,12-02-20 12:02,76123,Refinance,Radio,4102202659,140000,52,16,5416.67,0,Own,735,67.96,41,18-03-20,12-02-20,Male
482261,12-02-20 17:10,77043,Refinance,TV,4102202701,100000,68,16,3183,0,Own,709,30.3,37,,13-02-20,Female
482337,13-02-20 8:00,77377,Refinance,Internet,4102202737,167628,48,16,7741.37,0,Own,746,67.05,43,18-03-20,19-02-20,Male
482426,13-02-20 14:20,76208,Refinance,Internet,4102202761,179840,58,16,5833.34,0,Own,769,65.39,42,09-03-20,14-02-20,Male
482095,12-02-20 8:13,77493,Refinance,Internet,4102202765,251750,36,16,11666.66,0,Own,755,95,33,,26-02-20,Male
482591,14-02-20 13:38,76123,Refinance,TV,4102202817,175000,59,16,4583.33,0,Own,801,70,35,,14-02-20,Female
496706,04-03-20 14:28,75491,Refinance,Radio,4102204158,195000,41,16,6463.58,0,Own,670,50.64,28,29-04-20,11-03-20,Male
497271,05-03-20 17:17,76226,Refinance,Self Sourced,4102204159,315700,41,16,43668,0,Own,764,63.14,10,19-05-20,04-03-20,Male
490640,02-03-20 14:47,77009,Refinance,Internet,4102204175,510000,33,16,15833,0,Own,781,70.72,37,01-04-20,06-03-20,Male
496834,04-03-20 18:04,77563,Refinance,Internet,4102204215,278350,56,16,3375,8750,Own,765,95,35,22-04-20,17-03-20,Male
496779,04-03-20 18:50,78024,Refinance,Internet,4102204219,190000,62,16,13773.5,0,Own,693,47.5,12,,30-03-20,Female
496860,04-03-20 18:57,75219,Refinance,Internet,4102204221,372700,73,16,7591.21,0,Own,802,40.29,46,21-04-20,05-03-20,Male
464477,17-10-19 8:27,78541,Refinance,Internet,4102204246,177000,65,16,4325,2373,Own,749,59,39,,16-03-20,Male
497007,05-03-20 9:45,76248,Refinance,Internet,4102204249,188800,56,12,8092.11,0,Own,678,48.41,48,,05-03-20,Male
497028,05-03-20 10:40,76262,Refinance,Referral,4102204257,209600,63,12,8919.56,0,Own,792,80,32,24-04-20,05-03-20,Female
496692,04-03-20 14:06,75010,Refinance,TV,4102204265,273849,43,16,15000,0,Own,708,76.06,37,16-04-20,06-03-20,Male
497132,05-03-20 13:05,76262,Refinance,Internet,4102204285,326292,65,16,10000,9021.12,Own,770,67.97,14,22-04-20,11-03-20,Male
497051,05-03-20 11:37,75225,Refinance,Internet,4102204295,510400,57,16,20000,0,Own,699,36.45,30,,05-03-20,Male
497009,05-03-20 9:47,75220,Refinance,TV,4102204316,510400,68,18,0,16250,Own,758,68.97,34,14-04-20,09-03-20,Male
489451,24-02-20 18:49,76028,Refinance,Internet,4102204336,124800,70,18,2774.6,1285.6,Own,749,42.02,43,17-04-20,10-03-20,Male
497199,06-03-20 8:02,75166,Refinance,Internet,4102204361,200313,55,16,3750,4907.82,Own,670,87.49,41,28-04-20,06-03-20,Male
483567,20-02-20 13:14,75077,Refinance,Internet,4102204390,237500,33,16,7994.46,0,Own,809,95,21,27-04-20,17-03-20,Male
497581,06-03-20 10:36,75074,Refinance,TV,4102204398,150000,65,16,3948.55,1132,Own,671,50,40,,13-03-20,Male
480210,31-01-20 16:40,78728,Refinance,Internet,4102204409,268500,34,16,9732.55,0,Own,724,78.97,13,,11-03-20,Male
497626,06-03-20 11:55,75007,Refinance,Referral,4102204419,130000,68,14,2251.6,0,Own,798,61.9,47,,10-03-20,Female
497662,06-03-20 13:21,76137,Refinance,Internet,4102204479,180000,73,16,2824.95,1285.27,Own,763,75,39,17-06-20,20-03-20,Male
447077,16-09-19 10:43,75165,Refinance,Internet,4102204488,306471,37,16,5632,2714,Own,675,95.61,42,,16-03-20,Male
497768,07-03-20 8:20,76020,Refinance,TV,4102204498,273262,47,16,0,0,Own,680,80.37,,20-04-20,09-03-20,Male
497767,07-03-20 9:30,77573,Refinance,Internet,4102204516,100000,38,16,11667,0,Own,690,28.57,17,,10-03-20,Male
497038,05-03-20 17:58,75287,Refinance,Radio,4102204530,450000,48,18,20833.33,0,Own,681,46.87,31,27-04-20,10-03-20,Male
497439,06-03-20 12:01,76179,Refinance,Internet,4102204555,215000,53,16,9166.66,4833.33,Own,788,69.35,26,,09-03-20,Male
497681,06-03-20 16:10,78261,Refinance,Radio,4102204591,199700,47,16,4973.86,5803.2,Own,767,86.07,19,24-04-20,10-03-20,Male
479628,28-01-20 13:19,760363908,Refinance,Radio,4102207466,150000,53,18,11423.75,0,Own,778,65.5,30,20-05-20,20-04-20,Male
505129,09-04-20 9:11,78702,Refinance,TV,4102207484,387750,40,16,6601.67,0,Own,670,75,44,28-09-20,28-07-20,Female
507159,20-04-20 8:01,76227,Refinance,Internet,4102207491,344350,36,16,7108.86,0,Own,747,97,44,30-05-20,22-04-20,Male
572153,12-08-20 14:36,76132,Refinance,Internet,41022016852,222850,63,18,6392.88,0,Own,796,74.28,25,,18-08-20,Male
553341,28-05-20 14:31,76244,Refinance,Internet,41022018237,266315,42,16,11250,0,Own,820,73.97,18,30-09-20,01-09-20,Male
570620,06-08-20 8:31,78745,Refinance,TV,41022018253,322000,58,18,15897.39,763.42,Own,716,58.54,39,,01-09-20,Male
576653,31-08-20 10:55,77584,Refinance,Internet,41022018260,160800,45,21,10748.57,5805.91,Own,693,80,35,,01-09-20,Female
576962,01-09-20 8:35,75033,Refinance,Internet,41022018301,225400,76,14,2751.41,1633.6,Own,809,49.1,40,,01-09-20,Female
576872,31-08-20 18:49,75035,Refinance,Internet,41022018315,500000,38,16,9000,13333.33,Own,799,74.62,27,,01-09-20,Female
574983,24-08-20 13:55,78642,Refinance,Internet,41022018321,389300,43,16,7937.64,10400,Own,798,72.76,21,,01-09-20,Male
576946,01-09-20 8:03,75479,Refinance,Internet,41022018333,259835,60,16,6903.08,0,Own,754,74.23,31,27-10-20,01-09-20,Female
573979,20-08-20 8:03,75034,Refinance,Internet,41022018338,478900,59,16,14000,0,Own,766,83.43,22,,01-09-20,Male
482361,13-02-20 10:25,75474,Home Equity/Cash Back Refi,TV,4102201834,165000,61,12,3331.83,0,Own,705,55.93,53,,20-02-20,Male
479973,30-01-20 11:37,75167,Refinance,Internet,4102201835,386890,32,18,7696.51,4802.5,Own,708,94.13,45,17-03-20,30-01-20,Male
576686,31-08-20 12:30,75070,Refinance,Radio,41022018366,185000,57,16,12285.73,0,Own,729,68.01,34,,01-09-20,Male
471095,29-11-19 8:33,77044,Refinance,Internet,4102201849,279364,45,16,7035.17,3944,Own,716,94.69,42,21-02-20,30-01-20,Male
480014,30-01-20 14:37,76108,Refinance,Radio,4102201861,138750,50,16,5552.08,0,Own,652,75,40,,09-03-20,Male
479749,29-01-20 8:03,76012,Refinance,Radio,4102201868,127500,48,16,6067,0,Own,678,51,23,,03-02-20,Male
480034,30-01-20 16:16,78962,Refinance,Internet,4102201870,306600,81,16,5201.6,3003.02,Own,797,52.41,28,18-03-20,30-01-20,Male
480108,31-01-20 8:00,75474,Refinance,Internet,4102201892,474200,77,16,10800,0,Own,783,67.74,40,,31-01-20,Male
480105,31-01-20 8:00,77388,Home Equity/Cash Back Refi,Internet,4102201913,172000,46,16,5804,0,Own,708,80,39,27-02-20,04-02-20,Female
477892,18-01-20 9:03,76036,Refinance,Radio,4102201941,325950,32,16,4801,4963.33,Own,805,84.66,30,12-03-20,11-02-20,Male
479933,30-01-20 8:03,76208,Refinance,Radio,4102201978,408000,52,16,12039.88,0,Own,760,80,75,,04-02-20,Male
480426,03-02-20 8:47,77354,Refinance,Internet,4102201982,233500,41,16,12320.23,0,Own,731,61.44,44,31-03-20,04-02-20,Male
480079,31-01-20 8:06,76034,Refinance,Internet,4102201985,400000,68,18,10117,0,Own,752,68.96,33,23-03-20,05-02-20,Male
480327,01-02-20 15:10,75088,Refinance,Internet,4102202011,321500,33,16,12085.58,0,Own,628,78.41,33,11-03-20,03-02-20,Male
480561,03-02-20 13:32,76102,Refinance,Internet,4102202013,320000,40,16,8322.29,0,Own,754,80,46,10-03-20,04-02-20,Male
479868,29-01-20 17:09,76063,Home Equity/Cash Back Refi,Radio,4102202023,280000,61,16,7247.27,0,Own,751,80,34,,04-02-20,Female
480604,03-02-20 16:15,76010,Home Equity/Cash Back Refi,Internet,4102202036,100000,61,16,5500,0,Own,724,47.61,28,,03-02-20,Female
480430,03-02-20 8:12,76065,Refinance,Internet,4102202062,275000,40,16,8604.36,0,Own,767,77.46,33,29-02-20,04-02-20,Male
480180,31-01-20 13:48,75077,Refinance,Internet,4102202069,264200,56,12,5038.36,4948.71,Own,697,58.71,28,25-03-20,21-02-20,Male
480061,30-01-20 18:21,75181,Refinance,Internet,4102202106,176250,54,16,7662.5,4839.75,Own,657,75,39,,04-02-20,Male
480789,04-02-20 14:49,76067,Refinance,TV,4102202109,164000,69,16,2400,0,Own,713,72.88,48,,06-02-20,Male
480767,04-02-20 13:34,75081,Refinance,Internet,4102202111,255716,38,16,3500,4292.5,Own,636,96.66,35,30-03-20,14-02-20,Male
480791,04-02-20 15:09,76179,Refinance,Internet,4102202112,480000,46,16,68839.45,0,Living Rent Free,688,75,15,18-03-20,04-02-20,Male
480867,05-02-20 8:03,76710,Refinance,Internet,4102202141,168000,71,16,3850,0,Own,757,80,46,,05-02-20,Female
480880,05-02-20 8:22,77375,Refinance,Radio,4102202145,367126,53,16,14166.67,0,Own,777,67.36,40,23-03-20,25-02-20,Male
481300,07-02-20 11:47,75287,Home Equity/Cash Back Refi,Referral,4102202170,255200,33,16,9094.54,0,Own,718,80,40,27-02-20,06-02-20,Male
490021,27-02-20 14:25,75034,Refinance,Internet,4102203708,477200,49,16,15242.94,0,Own,713,74.56,40,24-07-20,11-06-20,Male
479218,27-01-20 8:22,77568,Refinance,Internet,4102203709,227967,50,16,9037.87,0,Own,800,58.83,45,24-04-20,05-03-20,Female
485644,22-04-20 14:26,750743554,Refinance,Direct Mail,4102207527,144778,56,16,9972.3,0,Own,817,46.55,21,26-05-20,20-04-20,Male
506923,20-04-20 9:22,75077,Refinance,Repeat Client,4102207551,428000,58,16,12940.67,0,Own,662,80,41,26-05-20,21-04-20,Male
506720,16-04-20 15:45,75002,Refinance,Repeat Client,4102207561,227800,55,16,16618.43,0,Own,660,61.9,30,20-05-20,20-04-20,Male
502701,31-03-20 8:40,78620,Refinance,Internet,4102207567,240000,53,18,4742.17,0,Own,763,48,48,23-06-20,22-04-20,Female
503338,01-04-20 8:35,75167,Refinance,TV,4102207578,212700,43,16,9584.58,0,Own,749,57.95,25,29-07-20,09-06-20,Female
502761,30-03-20 8:30,76103,Refinance,Internet,4102207580,157250,57,16,6824.37,0,Own,747,85,44,27-05-20,24-04-20,Male
503765,02-04-20 15:26,76140,Refinance,TV,4102207619,201000,45,16,5043.84,0,Own,788,53.6,33,,22-04-20,Male
507663,21-04-20 8:26,76262,Refinance,Internet,4102207628,198500,38,16,15157,10000,Own,776,28.76,10,,21-04-20,Male
502879,30-03-20 13:50,76227,Refinance,Repeat Client,4102207653,310000,47,16,6842,5830.5,Own,776,79.48,22,,22-04-20,Male
507807,21-04-20 16:23,75149,Home Equity/Cash Back Refi,TV,4102207660,74250,49,14,4680,0,Own,634,58.46,37,,22-04-20,Male
505469,10-04-20 14:42,75160,Home Equity/Cash Back Refi,Radio,4102207674,88000,37,12,5310.42,0,Own,782,80,28,19-06-20,28-04-20,Male
507958,22-04-20 8:09,76065,Refinance,Radio,4102207678,154463,38,16,5851.52,0,Own,795,58.73,42,30-05-20,22-04-20,Male
507360,20-04-20 8:50,75218,Refinance,Radio,4102207680,250000,55,12,9143.7,0,Own,674,46.72,47,,22-04-20,Female
503343,01-04-20 8:56,75126,Refinance,Internet,4102207683,262240,40,16,7904,0,Own,809,78.28,29,08-06-20,22-04-20,Male
476149,07-01-20 14:02,76063,Refinance,Internet,4102207698,411500,49,16,15832,0,Own,784,86.63,29,29-05-20,22-04-20,Male
508063,22-04-20 13:02,76065,Refinance,Radio,4102207703,391100,43,16,8090.93,0,Own,728,80.63,39,19-06-20,22-04-20,Female
504492,06-04-20 14:31,75013,Refinance,Internet,4102207719,240990,44,16,6810.79,0,Own,772,67.88,54,,22-04-20,Male
508044,22-04-20 14:07,75495,Refinance,Internet,4102207720,340907,40,16,10217.45,0,Own,794,68.18,23,28-05-20,23-04-20,Male
480506,23-04-20 9:26,76116,Refinance,Internet,4102207770,85000,52,16,2915.84,0,Own,737,68,43,13-05-20,23-04-20,Male
508249,23-04-20 9:19,76226,Refinance,TV,4102207771,379000,43,16,9494.29,11000,Own,688,94.75,24,,23-04-20,Male
507858,22-04-20 9:07,75070,Refinance,TV,4102207774,245655,47,16,11385,0,Own,809,60.28,17,18-06-20,23-04-20,Female
508001,22-04-20 13:56,76058,Refinance,Internet,4102207795,120000,56,12,2551.37,2680,Own,702,80,34,,07-05-20,Female
508326,23-04-20 14:14,77379,Refinance,Referral,4102207827,303350,50,16,10942.14,0,Own,794,78.77,29,09-06-20,24-04-20,Male
499095,12-03-20 17:27,77532,Refinance,Radio,4102207836,250300,46,16,11403.83,6289.05,Own,808,77.01,13,15-06-20,05-05-20,Male
348504,17-07-18 12:12,76244,Refinance,Self Sourced,4102207856,200000,50,16,4414.21,0,Own,770,80,44,05-06-20,24-04-20,Female
496074,23-04-20 12:44,75119,Home Equity/Cash Back Refi,Internet,4102207860,130000,65,12,8309.56,1366.5,Own,786,41.93,26,17-07-20,24-04-20,Male
508420,24-04-20 8:19,77450,Refinance,Radio,4102207871,272300,36,16,3848.31,0,Own,758,87.83,32,,30-04-20,Male
508475,24-04-20 8:55,76227,Refinance,Internet,4102207889,345800,57,16,14240,0,Own,743,95,25,31-07-20,08-07-20,Male
508551,24-04-20 13:35,75070,Refinance,Internet,4102207894,510400,48,16,25000,6250,Own,757,68.05,26,,28-04-20,Male
540548,14-05-20 8:12,75126,Refinance,Internet,4102209410,231210,58,16,9548.08,11580,Own,803,66.06,32,23-06-20,18-05-20,Male
530120,08-05-20 8:03,75032,Refinance,Internet,4102209430,275000,47,16,28942.51,0,Own,800,50.92,17,14-08-20,29-06-20,Male
506687,16-04-20 12:32,76180,Refinance,Internet,4102209451,172000,55,12,7398,0,Own,710,80,41,,15-05-20,Male
529720,06-05-20 16:01,76227,Refinance,Internet,4102209510,205542,45,16,8650,0,Own,800,70.87,24,,15-05-20,Female
499306,14-03-20 9:33,75081,Refinance,Internet,4102209557,222272,57,16,4554.9,5961.84,Own,725,74.09,26,29-06-20,18-05-20,Female
530121,08-05-20 8:14,77433,Refinance,Internet,4102209560,504000,52,16,9583.33,17872.34,Own,800,76.88,25,21-07-20,15-05-20,Female
541041,15-05-20 15:59,76208,Refinance,Radio,4102209580,292500,41,16,11924.08,5121.67,Own,762,75,21,19-06-20,15-05-20,Male
540735,14-05-20 15:25,77494,Refinance,Radio,4102209584,340000,46,19,32339.59,0,Own,737,80,14,20-07-20,18-05-20,Male
531968,13-05-20 15:27,75077,Refinance,Internet,4102209595,380000,56,16,12083.33,0,Own,802,80,32,06-07-20,20-05-20,Male
541097,16-05-20 11:40,77044,Refinance,Internet,4102209615,265760,61,16,14166.67,0,Own,778,79.33,32,28-07-20,20-05-20,Male
541274,18-05-20 9:00,76123,Refinance,Internet,4102209646,247000,33,12,5776.67,0,Own,635,67.67,43,,21-05-20,Male
